alpha_type;time;iter;alpha;status;y001_int_Wheat;y001_int_Beetroot;y001_int_Cloves;y001_int_Broad_Bean;y001_int_Green_Onion;y001_int_Autumn_Potatoes;y001_int_Sunflower;y001_int_Maize;y001_int_Tomatoes;y001_int_Cucumbers;y001_int_Okra;y001_int_Watermelon;y002_int_Wheat;y002_int_Beetroot;y002_int_Cloves;y002_int_Broad_Bean;y002_int_Green_Onion;y002_int_Autumn_Potatoes;y002_int_Sunflower;y002_int_Maize;y002_int_Tomatoes;y002_int_Cucumbers;y002_int_Okra;y002_int_Watermelon;y003_int_Wheat;y003_int_Beetroot;y003_int_Cloves;y003_int_Broad_Bean;y003_int_Green_Onion;y003_int_Autumn_Potatoes;y003_int_Sunflower;y003_int_Maize;y003_int_Tomatoes;y003_int_Cucumbers;y003_int_Okra;y003_int_Watermelon;y004_int_Wheat;y004_int_Beetroot;y004_int_Cloves;y004_int_Broad_Bean;y004_int_Green_Onion;y004_int_Autumn_Potatoes;y004_int_Sunflower;y004_int_Maize;y004_int_Tomatoes;y004_int_Cucumbers;y004_int_Okra;y004_int_Watermelon;y005_int_Wheat;y005_int_Beetroot;y005_int_Cloves;y005_int_Broad_Bean;y005_int_Green_Onion;y005_int_Autumn_Potatoes;y005_int_Sunflower;y005_int_Maize;y005_int_Tomatoes;y005_int_Cucumbers;y005_int_Okra;y005_int_Watermelon;y006_int_Wheat;y006_int_Beetroot;y006_int_Cloves;y006_int_Broad_Bean;y006_int_Green_Onion;y006_int_Autumn_Potatoes;y006_int_Sunflower;y006_int_Maize;y006_int_Tomatoes;y006_int_Cucumbers;y006_int_Okra;y006_int_Watermelon;y007_int_Wheat;y007_int_Beetroot;y007_int_Cloves;y007_int_Broad_Bean;y007_int_Green_Onion;y007_int_Autumn_Potatoes;y007_int_Sunflower;y007_int_Maize;y007_int_Tomatoes;y007_int_Cucumbers;y007_int_Okra;y007_int_Watermelon;y008_int_Wheat;y008_int_Beetroot;y008_int_Cloves;y008_int_Broad_Bean;y008_int_Green_Onion;y008_int_Autumn_Potatoes;y008_int_Sunflower;y008_int_Maize;y008_int_Tomatoes;y008_int_Cucumbers;y008_int_Okra;y008_int_Watermelon;y009_int_Wheat;y009_int_Beetroot;y009_int_Cloves;y009_int_Broad_Bean;y009_int_Green_Onion;y009_int_Autumn_Potatoes;y009_int_Sunflower;y009_int_Maize;y009_int_Tomatoes;y009_int_Cucumbers;y009_int_Okra;y009_int_Watermelon;y010_int_Wheat;y010_int_Beetroot;y010_int_Cloves;y010_int_Broad_Bean;y010_int_Green_Onion;y010_int_Autumn_Potatoes;y010_int_Sunflower;y010_int_Maize;y010_int_Tomatoes;y010_int_Cucumbers;y010_int_Okra;y010_int_Watermelon;y011_int_Wheat;y011_int_Beetroot;y011_int_Cloves;y011_int_Broad_Bean;y011_int_Green_Onion;y011_int_Autumn_Potatoes;y011_int_Sunflower;y011_int_Maize;y011_int_Tomatoes;y011_int_Cucumbers;y011_int_Okra;y011_int_Watermelon;y001_bin_Wheat;y001_bin_Beetroot;y001_bin_Cloves;y001_bin_Broad_Bean;y001_bin_Green_Onion;y001_bin_Autumn_Potatoes;y001_bin_Sunflower;y001_bin_Maize;y001_bin_Tomatoes;y001_bin_Cucumbers;y001_bin_Okra;y001_bin_Watermelon;y002_bin_Wheat;y002_bin_Beetroot;y002_bin_Cloves;y002_bin_Broad_Bean;y002_bin_Green_Onion;y002_bin_Autumn_Potatoes;y002_bin_Sunflower;y002_bin_Maize;y002_bin_Tomatoes;y002_bin_Cucumbers;y002_bin_Okra;y002_bin_Watermelon;y003_bin_Wheat;y003_bin_Beetroot;y003_bin_Cloves;y003_bin_Broad_Bean;y003_bin_Green_Onion;y003_bin_Autumn_Potatoes;y003_bin_Sunflower;y003_bin_Maize;y003_bin_Tomatoes;y003_bin_Cucumbers;y003_bin_Okra;y003_bin_Watermelon;y004_bin_Wheat;y004_bin_Beetroot;y004_bin_Cloves;y004_bin_Broad_Bean;y004_bin_Green_Onion;y004_bin_Autumn_Potatoes;y004_bin_Sunflower;y004_bin_Maize;y004_bin_Tomatoes;y004_bin_Cucumbers;y004_bin_Okra;y004_bin_Watermelon;y005_bin_Wheat;y005_bin_Beetroot;y005_bin_Cloves;y005_bin_Broad_Bean;y005_bin_Green_Onion;y005_bin_Autumn_Potatoes;y005_bin_Sunflower;y005_bin_Maize;y005_bin_Tomatoes;y005_bin_Cucumbers;y005_bin_Okra;y005_bin_Watermelon;y006_bin_Wheat;y006_bin_Beetroot;y006_bin_Cloves;y006_bin_Broad_Bean;y006_bin_Green_Onion;y006_bin_Autumn_Potatoes;y006_bin_Sunflower;y006_bin_Maize;y006_bin_Tomatoes;y006_bin_Cucumbers;y006_bin_Okra;y006_bin_Watermelon;y007_bin_Wheat;y007_bin_Beetroot;y007_bin_Cloves;y007_bin_Broad_Bean;y007_bin_Green_Onion;y007_bin_Autumn_Potatoes;y007_bin_Sunflower;y007_bin_Maize;y007_bin_Tomatoes;y007_bin_Cucumbers;y007_bin_Okra;y007_bin_Watermelon;y008_bin_Wheat;y008_bin_Beetroot;y008_bin_Cloves;y008_bin_Broad_Bean;y008_bin_Green_Onion;y008_bin_Autumn_Potatoes;y008_bin_Sunflower;y008_bin_Maize;y008_bin_Tomatoes;y008_bin_Cucumbers;y008_bin_Okra;y008_bin_Watermelon;y009_bin_Wheat;y009_bin_Beetroot;y009_bin_Cloves;y009_bin_Broad_Bean;y009_bin_Green_Onion;y009_bin_Autumn_Potatoes;y009_bin_Sunflower;y009_bin_Maize;y009_bin_Tomatoes;y009_bin_Cucumbers;y009_bin_Okra;y009_bin_Watermelon;y010_bin_Wheat;y010_bin_Beetroot;y010_bin_Cloves;y010_bin_Broad_Bean;y010_bin_Green_Onion;y010_bin_Autumn_Potatoes;y010_bin_Sunflower;y010_bin_Maize;y010_bin_Tomatoes;y010_bin_Cucumbers;y010_bin_Okra;y010_bin_Watermelon;y011_bin_Wheat;y011_bin_Beetroot;y011_bin_Cloves;y011_bin_Broad_Bean;y011_bin_Green_Onion;y011_bin_Autumn_Potatoes;y011_bin_Sunflower;y011_bin_Maize;y011_bin_Tomatoes;y011_bin_Cucumbers;y011_bin_Okra;y011_bin_Watermelon;OF_Optimized;net_income_total;net_income_y001;net_income_y002;net_income_y003;net_income_y004;net_income_y005;net_income_y006;net_income_y007;net_income_y008;net_income_y009;net_income_y010;net_income_y011;ua_total;ua_y001;ua_y002;ua_y003;ua_y004;ua_y005;ua_y006;ua_y007;ua_y008;ua_y009;ua_y010;ua_y011;crop_diversity_total;crop_diversity_y001;crop_diversity_y002;crop_diversity_y003;crop_diversity_y004;crop_diversity_y005;crop_diversity_y006;crop_diversity_y007;crop_diversity_y008;crop_diversity_y009;crop_diversity_y010;crop_diversity_y011
alpha_sig_004;0.3467686176300049;458;0.458553779573694;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8972596252783036;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.2873384952545166;459;0.4595480662142349;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8972339713900159;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.3453800678253174;460;0.46054267499514984;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8972083091900815;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.35434508323669434;461;0.4615375980963898;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8971826388802805;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.34661173820495605;462;0.462532827687922;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8971569606626328;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.24168014526367188;463;0.46352835592997316;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8971312747394136;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.8804447650909424;464;0.46452417497327525;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8971055813131392;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.316481351852417;465;0.46552027695930986;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8970798805865724;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.36571812629699707;466;0.46651665402055553;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8970541727627082;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.24599671363830566;467;0.46751329828073324;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8970284580447675;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.42212343215942383;468;0.4685102018550545;Optimal;1500;113;114;668;0;0;113;1087;113;113;721;113;1502;113;113;667;0;0;417;782;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1500;0;113;782;0;0;361;780;113;113;780;113;1500;113;113;669;0;0;304;895;114;113;721;113;1502;113;113;667;0;0;417;782;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8964018360746556;60990230.39999999;5619652.0;5511029.6;5510327.2;5510327.2;5510327.2;5510327.2;5732832.0;5553724.0;5511029.6;5510327.2;5510327.2;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;109;10;10;10;10;10;10;9;10;10;10;10
alpha_sig_004;0.30752992630004883;469;0.4695073568504687;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8969770087406135;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.4903440475463867;470;0.4705047553659116;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1502;113;113;667;0;0;417;782;113;113;722;113;1502;113;113;667;0;0;419;780;113;113;722;113;1500;113;113;669;0;0;419;780;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1502;113;113;667;0;0;417;782;113;113;722;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8968782623784513;60750904.00000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5511029.6;5510327.2;5513336.0;5514038.4;5511029.6;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
alpha_sig_004;0.29865026473999023;471;0.4715023894925546;Optimal;1500;113;113;669;0;0;113;1087;113;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1500;113;113;669;0;0;417;782;114;113;721;113;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0.8969255343041245;60761335.20000001;5620951.199999999;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;5514038.4;51205;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;4655;110;10;10;10;10;10;10;10;10;10;10;10
